"fips","state_fips","county_fips","areaname","state_name","county_name","fipsst","fipsco","region","division","pop1970","pop1971","pop1972","pop1973","pop1974","pop1975","pop1976","pop1977","pop1978","pop1979","pop1980","pop1981","pop1982","pop1983","pop1984","pop1985","pop1986","pop1987","pop1988","pop1989","pop1990","pop1991","pop1992","pop1993","pop1994","pop1995","pop1996","pop1997","pop1998","pop1999","pop2000","pop2001","pop2002","pop2003","pop2004","pop2005","pop2006","pop2007","pop2008","pop2009","pop19904","pop20104","base20104","pop2010","pop2011","pop2012","pop2013","pop2014"
"39065",39,65,"Hardin County","Ohio","Hardin County","39","065",2,3,30813,30900,32100,32500,32000,32000,32400,32300,32600,32300,32719,32546,32041,31597,31485,31516,31250,31354,31079,31223,31116,31212,31173,31296,31399,31577,31564,31689,31691,31652,31931,31690,31693,31541,31890,31697,31604,31770,31804,31818,31111,,,,,,,
"39067",39,67,"Harrison County","Ohio","Harrison County","39","067",2,3,17013,17200,17400,17700,17800,17700,17600,17300,17400,17800,18152,17638,17669,17546,17113,16882,16569,15972,16077,16262,16042,15995,15956,16054,15918,15958,16029,16148,16119,16070,15853,15732,15775,15799,15593,15577,15476,15462,15365,15268,16085,,,,,,,
"39067",39,39067,"Harrison County, Ohio"," Ohio","Harrison County","39","39067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15864,15864,15840,15788,15694,15624,15543
"39069",39,39069,"Henry County, Ohio"," Ohio","Henry County","39","39069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28215,28215,28102,28210,28060,28061,27937
"39069",39,69,"Henry County","Ohio","Henry County","39","069",2,3,27058,27500,28200,28500,28400,28400,28300,28400,29000,28600,28383,28465,28159,28358,28482,28675,28619,28719,28745,29101,29131,29249,29445,29456,29521,29703,29837,29885,29880,29870,29210,29136,29238,29157,29184,29222,29247,28940,28824,28648,29108,,,,,,,
"39071",39,71,"Highland County","Ohio","Highland County","39","071",2,3,28996,29800,30000,30800,31500,31300,32800,33300,33500,33500,33477,33805,33600,33541,33722,33828,34088,34712,35074,35609,35843,36471,37171,37826,38392,39011,39505,39704,40427,41091,41016,41139,41537,41760,42260,42114,42536,42688,42402,42178,35728,,,,,,,
"39071",39,39071,"Highland County, Ohio"," Ohio","Highland County","39","39071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43589,43589,43598,43428,43024,43233,43045
"39073",39,73,"Hocking County","Ohio","Hocking County","39","073",2,3,20322,20900,21500,21400,22200,22300,22900,23200,23300,24000,24304,24226,24118,24443,24562,24463,24575,24817,24796,25277,25617,26017,26654,27082,27443,27965,28464,28682,28926,29170,28237,28364,28511,28608,28687,28718,28699,28989,28968,28912,25533,,,,,,,
"39073",39,39073,"Hocking County, Ohio"," Ohio","Hocking County","39","39073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29380,29375,29466,29466,29291,28608,28725
"39075",39,75,"Holmes County","Ohio","Holmes County","39","075",2,3,23024,24000,25100,25700,26600,27400,27900,28600,29500,29600,29416,29775,30273,30756,30733,31065,31431,31766,32131,32719,32924,33355,33745,34384,35176,36138,36777,37307,37848,38295,39050,39738,40331,40608,41062,41237,41366,41327,41475,41854,32849,,,,,,,
"39075",39,39075,"Holmes County, Ohio"," Ohio","Holmes County","39","39075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42366,42366,42467,42777,43105,43635,43898
"39077",39,77,"Huron County","Ohio","Huron County","39","077",2,3,49587,50500,51400,52200,52400,53700,53400,53900,54400,54600,54608,54704,54355,54324,54701,54472,55222,55596,55801,56025,56404,57082,57429,57613,58010,58675,59448,59967,60217,60513,59585,59595,59884,59873,59932,60019,60020,60031,60067,59849,56238,,,,,,,
"39077",39,39077,"Huron County, Ohio"," Ohio","Huron County","39","39077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59626,59626,59599,59431,59295,58889,58714
"39079",39,39079,"Jackson County, Ohio"," Ohio","Jackson County","39","39079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33225,33225,33238,33116,32873,32784,32748
"39079",39,79,"Jackson County","Ohio","Jackson County","39","079",2,3,27174,27100,27700,28700,28800,29400,30100,30100,30100,30300,30592,30280,30477,30693,30381,30376,30200,30323,29935,30173,30239,30724,31244,31557,31872,31957,32270,32430,32574,32660,32634,32695,32892,32931,33101,33332,33252,33302,33384,33440,30230,,,,,,,
"39081",39,39081,"Jefferson County, Ohio"," Ohio","Jefferson County","39","39081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69709,69709,69613,68889,68347,68007,67694
"39081",39,81,"Jefferson County","Ohio","Jefferson County","39","081",2,3,96193,97100,96300,95800,94400,94800,93800,93200,92500,91000,91564,90048,89547,87354,86096,84980,83261,81930,81473,81085,80087,79815,79335,79015,78493,78078,77030,76009,74596,73662,73624,72786,71945,71381,70820,70064,69264,68550,68242,67691,80298,,,,,,,
"39083",39,39083,"Knox County, Ohio"," Ohio","Knox County","39","39083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60921,60930,61095,61311,60817,60923,61167
"39083",39,83,"Knox County","Ohio","Knox County","39","083",2,3,41795,41900,42900,43200,43800,44500,44400,45300,46300,46700,46304,46398,46706,46662,46537,46675,46536,46630,46826,47136,47631,47861,48616,49214,49987,50979,51850,52667,53399,53903,54642,55364,56124,56818,57460,57975,58403,58967,59373,59637,47473,,,,,,,
"39085",39,85,"Lake County","Ohio","Lake County","39","085",2,3,197200,198100,198200,201700,203400,209300,209800,210000,211200,212500,212801,214021,214281,214471,214952,213641,213039,213350,213640,214747,215888,218063,220186,221654,222533,224148,225658,226185,226825,227145,227683,229351,230735,231394,232422,232578,233471,234492,235854,236775,215500,,,,,,,
"39085",39,39085,"Lake County, Ohio"," Ohio","Lake County","39","39085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230041,230038,229993,229787,229365,229634,229230
"39087",39,87,"Lawrence County","Ohio","Lawrence County","39","087",2,3,56868,58400,60300,59900,60100,59100,61300,61900,62400,63100,63849,63173,63309,63513,63209,62742,62303,62178,62111,61634,61921,62297,62876,63502,63709,63914,64083,64367,64446,64344,62252,61991,61871,62183,62157,62447,62773,62758,62692,62744,61834,,,,,,,
"39087",39,39087,"Lawrence County, Ohio"," Ohio","Lawrence County","39","39087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62450,62450,62445,62406,62108,61918,61623
"39089",39,89,"Licking County","Ohio","Licking County","39","089",2,3,107799,109800,110700,110900,112300,115600,115200,116300,118700,120000,120981,122475,123336,123737,123919,124394,124378,124978,125945,126738,128828,129771,130288,131245,131991,132873,129322,130257,134962,136485,146065,147327,148436,150126,152023,153872,155369,156724,157617,158488,128300,,,,,,,
"39089",39,39089,"Licking County, Ohio"," Ohio","Licking County","39","39089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166492,166482,166707,167234,167719,168503,169390
"39091",39,91,"Logan County","Ohio","Logan County","39","091",2,3,35072,35800,36400,37000,37200,38100,38200,38400,38800,38800,39155,39452,39306,39451,39816,40028,40535,41321,41806,42091,42434,43114,43698,44294,44517,45083,45391,45844,46358,46816,46016,45953,46225,46415,46454,46310,46197,46523,46537,46582,42310,,,,,,,
"39091",39,39091,"Logan County, Ohio"," Ohio","Logan County","39","39091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45858,45858,45774,45621,45454,45466,45507
"39093",39,93,"Lorain County","Ohio","Lorain County","39","093",2,3,256843,259100,260700,264900,268100,268500,265100,270900,275800,273000,274909,273173,271800,269616,268724,268298,267400,267931,268431,270225,271658,273606,275675,277371,278832,279924,280945,281924,281716,282100,285149,286878,289327,293155,295517,299111,301628,302972,304639,305707,271126,,,,,,,
"39093",39,39093,"Lorain County, Ohio"," Ohio","Lorain County","39","39093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301356,301356,301478,301932,301695,303006,304216
"39095",39,39095,"Lucas County, Ohio"," Ohio","Lucas County","39","39095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441815,441815,441599,439771,437376,436803,435286
"39095",39,95,"Lucas County","Ohio","Lucas County","39","095",2,3,483551,487200,488400,488500,486000,485200,478200,474700,469500,471500,471741,470193,468648,466029,463874,462841,463868,464107,465954,464013,462383,460969,460224,458014,456228,453676,451877,450610,448635,446482,454889,458621,460915,463174,463726,464634,465064,466650,464938,463493,462361,,,,,,,
"39097",39,97,"Madison County","Ohio","Madison County","39","097",2,3,28318,28900,29400,28300,30800,32400,32100,32000,32200,32500,33004,33595,33879,34489,34278,34628,34849,35313,36248,37036,37133,37854,38822,39501,40301,40815,40999,40754,41089,41348,40208,40175,40353,40578,40714,40781,41269,41702,41856,42539,37078,,,,,,,
"39097",39,39097,"Madison County, Ohio"," Ohio","Madison County","39","39097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43435,43430,43412,43071,42959,43272,43918
"39099",39,99,"Mahoning County","Ohio","Mahoning County","39","099",2,3,304545,306300,303800,302600,306300,289400,297600,297100,292600,289100,289487,284845,283178,280893,276914,274535,271333,268467,266069,265756,264932,264448,264957,264581,263013,261261,259509,257338,255292,252597,257053,254855,252205,250382,248133,245598,243646,240767,238609,236735,264806,,,,,,,
"39099",39,39099,"Mahoning County, Ohio"," Ohio","Mahoning County","39","39099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238823,238823,238406,237314,235787,234336,233204
"39101",39,101,"Marion County","Ohio","Marion County","39","101",2,3,64724,66300,66500,66500,67400,67900,67400,67000,66800,67100,67974,67619,67153,66766,66229,65553,64781,64621,64066,64307,64280,64200,64420,64948,65147,67663,67490,67345,67087,66870,66151,66004,65878,65900,65738,65712,65465,65504,65629,65655,64274,,,,,,,
"39101",39,39101,"Marion County, Ohio"," Ohio","Marion County","39","39101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66501,66501,66450,66542,66235,65910,65720
"39103",39,39103,"Medina County, Ohio"," Ohio","Medina County","39","39103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172332,172333,172493,173438,173704,174792,176029
"39103",39,103,"Medina County","Ohio","Medina County","39","103",2,3,82717,84400,85200,90000,92900,96800,99100,103200,107900,111300,113150,114315,114977,115227,115439,115175,115310,116773,119307,120850,122895,125267,127974,130406,133015,135861,138830,141572,143855,147277,151834,154630,157925,160803,163694,165712,168227,169894,171861,174035,122354,,,,,,,
"39105",39,39105,"Meigs County, Ohio"," Ohio","Meigs County","39","39105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23770,23771,23724,23695,23600,23470,23331
"39105",39,105,"Meigs County","Ohio","Meigs County","39","105",2,3,19799,20000,20200,21000,21300,21500,21900,22100,22300,22900,23641,23403,23661,23460,23280,23304,23182,23015,22811,22975,23022,23191,23422,23592,23750,23952,23929,23990,23956,24012,23026,23018,23103,23124,23087,23061,22960,22903,22730,22838,22987,,,,,,,
"39107",39,39107,"Mercer County, Ohio"," Ohio","Mercer County","39","39107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40814,40814,40767,40795,40827,40724,40831
"39107",39,107,"Mercer County","Ohio","Mercer County","39","107",2,3,35558,35700,36600,37300,37600,38000,37700,38200,38300,38300,38334,38539,38369,38360,38343,38473,38449,38674,39045,39168,39576,39709,39892,40087,40388,40753,40849,40955,41095,41017,40908,40786,40774,40712,40726,40755,40814,40809,40760,40666,39443,,,,,,,
"39109",39,39109,"Miami County, Ohio"," Ohio","Miami County","39","39109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102506,102506,102456,102833,103118,103416,103900
"39109",39,109,"Miami County","Ohio","Miami County","39","109",2,3,84342,85500,86800,87900,87900,88500,88600,89000,89900,90400,90381,90844,90265,89692,89732,90014,90837,91386,92538,92871,93291,94016,94732,95601,96158,96636,96970,97719,98208,98721,98976,99111,99229,99552,100048,100638,100943,100945,101128,101256,93184,,,,,,,
"39111",39,111,"Monroe County","Ohio","Monroe County","39","111",2,3,15739,15700,15500,16000,15900,15900,16000,16300,16500,17100,17382,16901,16838,16697,16357,16237,15882,15788,15528,15564,15497,15401,15269,15326,15243,15286,15311,15291,15377,15454,15167,15026,14845,14800,14788,14543,14345,14228,14208,14058,15497,,,,,,,
"39111",39,39111,"Monroe County, Ohio"," Ohio","Monroe County","39","39111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14642,14642,14583,14722,14579,14601,14465
"39113",39,113,"Montgomery County","Ohio","Montgomery County","39","113",2,3,608413,604000,601400,591800,585100,583400,577400,570900,569200,571100,571697,570260,565803,563911,566943,568935,569689,572546,576663,574060,574003,576791,579435,580299,576978,575712,574575,571954,570141,565866,558543,555128,552367,550494,548002,544833,541077,538123,534901,532562,573809,,,,,,,
"39113",39,39113,"Montgomery County, Ohio"," Ohio","Montgomery County","39","39113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535153,535141,536175,534979,534971,534764,533116
"39115",39,39115,"Morgan County, Ohio"," Ohio","Morgan County","39","39115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15054,15048,15053,15077,14945,14967,14843
"39115",39,115,"Morgan County","Ohio","Morgan County","39","115",2,3,12375,13200,13600,13400,13300,13500,13500,13400,13600,13900,14241,13926,14137,14083,14053,14107,14021,14164,14207,14262,14184,14153,14276,14320,14412,14599,14563,14525,14528,14525,14876,14790,14679,14670,14714,14711,14601,14518,14358,14288,14194,,,,,,,
"39117",39,39117,"Morrow County, Ohio"," Ohio","Morrow County","39","39117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34827,34827,34833,34929,35003,35038,35152
"39117",39,117,"Morrow County","Ohio","Morrow County","39","117",2,3,21348,22800,23600,24500,25200,26000,25900,26500,26700,27000,26480,26736,26606,26615,26722,26925,26840,27067,27261,27613,27808,28093,28517,29089,29567,30093,30476,31033,31448,32146,31795,32390,32868,33376,33836,34033,34283,34637,34576,34642,27749,,,,,,,
"39119",39,119,"Muskingum County","Ohio","Muskingum County","39","119",2,3,77826,78800,80800,80900,80400,81900,82100,83100,83000,83200,83340,83329,83728,83259,83535,82976,82439,82486,82391,82143,82148,82149,82526,83064,83575,84105,84325,84416,84635,84812,84707,84689,85064,85079,85137,85115,85321,85190,84986,84884,82068,,,,,,,
"39119",39,39119,"Muskingum County, Ohio"," Ohio","Muskingum County","39","39119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86074,86074,86185,86199,85838,85696,85818
"39121",39,121,"Noble County","Ohio","Noble County","39","121",2,3,10428,10400,10700,10700,10800,11100,11200,11200,11200,11100,11310,11048,11170,11148,11118,11363,11369,11382,11191,11378,11340,11570,11621,11758,11794,12041,12065,14449,14736,14810,14101,13935,13955,14084,14164,13981,14344,14308,14264,14311,11336,,,,,,,
"39121",39,39121,"Noble County, Ohio"," Ohio","Noble County","39","39121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645,14645,14629,14696,14577,14541,14363
"39123",39,123,"Ottawa County","Ohio","Ottawa County","39","123",2,3,37099,37700,38600,38500,39100,40100,39100,40000,40500,40500,40076,40087,39722,39666,39579,39557,39810,39654,39947,40081,40053,40070,40055,40219,40241,40515,40509,40751,41011,41281,41004,40974,40917,41130,41305,41298,41234,41196,40989,40945,40029,,,,,,,
"39123",39,39123,"Ottawa County, Ohio"," Ohio","Ottawa County","39","39123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41428,41434,41408,41436,41361,41160,41154
"39125",39,125,"Paulding County","Ohio","Paulding County","39","125",2,3,19329,19800,19900,20200,20400,20800,20600,20800,21000,21300,21302,21184,20901,20874,20660,20677,20607,20766,20657,20658,20466,20309,20120,20254,20160,20177,20205,20218,20082,20073,20233,20091,19807,19635,19476,19404,19273,19189,19069,18994,20488,,,,,,,
"39125",39,39125,"Paulding County, Ohio"," Ohio","Paulding County","39","39125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19614,19614,19583,19411,19287,19194,18989
"39127",39,127,"Perry County","Ohio","Perry County","39","127",2,3,27434,28000,27900,30100,28900,30500,29800,30200,30900,30900,31032,31156,31371,31100,31193,31256,31146,31252,31240,31560,31603,31749,32249,32656,33174,33449,33849,34196,34221,34261,34114,34295,34455,34659,34742,34780,34867,34952,35443,35359,31557,,,,,,,
"39127",39,39127,"Perry County, Ohio"," Ohio","Perry County","39","39127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36058,36052,36037,36223,35997,35932,35812
"39129",39,129,"Pickaway County","Ohio","Pickaway County","39","129",2,3,40071,41400,42300,43100,43500,44300,44000,44100,44400,44100,43662,43399,42971,42534,42959,45305,45672,46195,47094,48335,48260,48850,50183,51034,51609,52337,52425,52671,53278,53431,52816,52259,51548,51629,51754,52356,53379,54272,54579,54734,48248,,,,,,,
"39129",39,39129,"Pickaway County, Ohio"," Ohio","Pickaway County","39","39129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55698,55698,55725,55983,56346,56466,56876
"39131",39,39131,"Pike County, Ohio"," Ohio","Pike County","39","39131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28709,28709,28736,28633,28501,28392,28256
"39131",39,131,"Pike County","Ohio","Pike County","39","131",2,3,19114,19100,20300,20300,20400,21100,21400,21600,22100,22400,22802,23298,23737,23781,23535,23650,23435,23579,23802,24057,24361,24655,25230,25650,26047,26750,27020,27514,27732,27988,27741,27752,27903,27962,28022,27776,27954,27915,27909,27722,24249,,,,,,,
"39133",39,133,"Portage County","Ohio","Portage County","39","133",2,3,125868,128800,129600,131300,132600,132700,133700,133500,134500,134300,135856,137468,138090,138332,138175,137932,138655,139247,141116,142255,142767,144031,145661,145877,146722,148172,149649,150360,150829,151579,152365,153012,153684,154457,154813,155025,154893,155916,156639,157530,142585,,,,,,,
"39133",39,39133,"Portage County, Ohio"," Ohio","Portage County","39","39133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161419,161421,161355,161770,161336,161423,161882
"39135",39,135,"Preble County","Ohio","Preble County","39","135",2,3,34719,35800,36100,35700,35500,36100,36500,36800,37200,37800,38223,38076,37883,38199,38747,38990,39153,39653,40002,40030,40171,40434,40862,41106,41519,42096,42588,42952,43115,43472,42361,42284,42313,42211,42056,41886,41833,41651,41651,41422,40113,,,,,,,
"39135",39,39135,"Preble County, Ohio"," Ohio","Preble County","39","39135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42270,42270,42188,42036,41895,41728,41586
"39137",39,137,"Putnam County","Ohio","Putnam County","39","137",2,3,31134,31700,32600,32600,32600,33300,33700,33500,33200,34400,32991,33265,32962,32915,33067,33041,33227,33320,33609,33845,33857,34174,34413,34480,34785,35032,35089,35035,35244,35206,34763,34742,34615,34682,34578,34652,34606,34560,34450,34377,33819,,,,,,,
"39137",39,39137,"Putnam County, Ohio"," Ohio","Putnam County","39","39137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34499,34499,34448,34382,34181,34098,34171
"39139",39,139,"Richland County","Ohio","Richland County","39","139",2,3,129997,129400,130800,130900,130400,130900,131200,130500,130900,130200,131205,130465,129141,128066,128485,128181,127418,127345,127167,126590,126188,127169,127708,128155,128773,128964,129764,129846,129697,129607,128797,128009,128068,127826,127459,126946,126398,126039,125081,124490,126137,,,,,,,
"39139",39,39139,"Richland County, Ohio"," Ohio","Richland County","39","39139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124475,124475,124175,123070,122588,122292,121942
"39141",39,141,"Ross County","Ohio","Ross County","39","141",2,3,61211,60900,61700,61900,61500,62400,62300,63600,64600,64800,65004,65594,65649,66233,66985,67048,66738,67481,67973,69142,69443,70541,71353,72445,73062,73609,74148,74880,75411,75731,73448,73590,73895,74303,74326,74800,75316,75927,76129,75972,69330,,,,,,,
"39141",39,39141,"Ross County, Ohio"," Ohio","Ross County","39","39141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78064,78064,78126,77627,77485,77364,77159
"39143",39,143,"Sandusky County","Ohio","Sandusky County","39","143",2,3,60983,61000,62700,63400,62900,63900,63500,63800,64000,63700,63267,62943,62180,61977,62367,61983,62035,62066,62222,62101,61950,62438,62569,62479,62570,62769,62651,62364,62077,61810,61810,61684,61695,61409,61436,61232,60994,60735,60265,60071,61963,,,,,,,
"39143",39,39143,"Sandusky County, Ohio"," Ohio","Sandusky County","39","39143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60944,60944,60907,60644,60560,60200,60179
"39145",39,39145,"Scioto County, Ohio"," Ohio","Scioto County","39","39145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79499,79499,79531,79218,78572,78023,77258
"39145",39,145,"Scioto County","Ohio","Scioto County","39","145",2,3,76951,77700,79900,79500,80000,81200,84900,84500,83900,84500,84545,83466,84297,84677,83599,82518,81752,81480,80880,80392,80387,80162,80878,80619,80907,81113,81073,81204,80777,80353,79096,78385,77906,77150,76347,76155,76189,76419,76453,76334,80327,,,,,,,
